worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_3820,DEL-12,Delhi,92,9.8,6,5192.0,686.0,0,23,249,0,0,Amazon,0,1
w_3821,MUM-07,Mumbai,30,7.7,3,2125.0,582.0,0,34,185,0,1,Meesho,0,0
w_3822,MUM-07,Mumbai,27,6.4,6,3104.0,519.0,0,34,175,0,1,Amazon,0,0
w_3823,BLR-03,Bangalore,104,10.0,3,4845.0,1057.0,0,7,80,0,0,Flipkart,0,0
w_3824,MUM-07,Mumbai,28,8.6,5,3550.0,587.0,0,33,177,0,1,Meesho,0,0
w_3825,MUM-07,Mumbai,31,6.0,5,4202.0,1169.0,1,30,178,0,1,Flipkart,0,1
w_3826,VAD-04,Vadodara,1,9.7,5,1634.0,363.0,0,19,142,0,1,Meesho,0,1
w_3827,DEL-12,Delhi,58,11.0,6,3002.0,632.0,0,19,261,1,0,Amazon,0,0
w_3828,DEL-12,Delhi,104,8.0,5,2112.0,418.0,0,21,243,0,0,Amazon,0,0
w_3829,BLR-03,Bangalore,96,11.1,4,3028.0,900.0,0,7,114,0,0,Amazon,0,0
w_3830,MUM-07,Mumbai,7,9.5,6,3293.0,728.0,3,29,165,0,1,Flipkart,0,1
w_3831,MUM-07,Mumbai,7,5.7,5,3798.0,906.0,1,33,158,0,1,Meesho,0,1
w_3832,BLR-03,Bangalore,13,8.8,6,4612.0,325.0,2,11,87,1,0,Amazon,0,1
w_3833,BLR-03,Bangalore,11,4.5,3,4139.0,1049.0,0,5,84,0,0,Meesho,0,0
w_3834,MUM-07,Mumbai,10,8.7,5,4061.0,809.0,3,35,173,1,1,Meesho,0,1
w_3835,DEL-12,Delhi,27,6.0,3,3186.0,427.0,0,22,264,1,0,Meesho,0,0
w_3836,MUM-07,Mumbai,49,8.4,5,2601.0,508.0,0,29,152,0,1,Flipkart,0,0
w_3837,CHN-06,Chennai,82,9.4,5,3437.0,709.0,0,15,136,0,0,Amazon,0,0
w_3838,VAD-04,Vadodara,2,6.8,5,2876.0,331.0,0,19,134,0,1,Amazon,0,0
w_3839,CHN-06,Chennai,9,11.4,4,2796.0,445.0,0,15,116,0,0,Flipkart,0,0
w_3840,DEL-12,Delhi,8,6.2,5,2389.0,550.0,3,19,235,0,0,Meesho,0,1
w_3841,DEL-12,Delhi,13,3.7,6,3579.0,381.0,1,20,226,1,0,Flipkart,1,1
w_3842,VAD-04,Vadodara,16,7.9,6,3654.0,947.0,1,20,127,0,1,Amazon,0,1
w_3843,DEL-12,Delhi,14,10.7,6,4509.0,313.0,1,19,253,0,0,Flipkart,0,1
w_3844,MUM-07,Mumbai,91,8.0,4,4539.0,886.0,5,34,185,0,1,Amazon,0,2
w_3845,VAD-04,Vadodara,17,6.8,6,4038.0,585.0,0,15,126,1,1,Amazon,0,0
w_3846,DEL-12,Delhi,24,4.7,4,5500.0,348.0,1,23,265,0,0,Amazon,0,1
w_3847,CHN-06,Chennai,41,6.9,4,3036.0,740.0,0,12,127,0,0,Amazon,0,0
w_3848,DEL-12,Delhi,38,5.7,5,3252.0,607.0,3,22,263,0,0,Flipkart,0,1
w_3849,BLR-03,Bangalore,26,8.5,5,3358.0,768.0,0,10,113,1,0,Meesho,0,0
w_3850,VAD-04,Vadodara,59,8.7,5,3315.0,481.0,3,19,148,0,1,Amazon,0,2
w_3851,MUM-07,Mumbai,29,6.1,6,2223.0,589.0,0,35,162,0,1,Amazon,0,0
w_3852,VAD-04,Vadodara,62,7.3,4,3052.0,216.0,0,19,157,1,1,Flipkart,0,0
w_3853,DEL-12,Delhi,10,10.9,3,3861.0,418.0,0,23,240,1,0,Flipkart,0,0
w_3854,CHN-06,Chennai,4,7.1,6,4426.0,1101.0,2,10,102,0,0,Amazon,0,1
w_3855,DEL-12,Delhi,51,7.1,5,2508.0,724.0,3,21,233,1,0,Amazon,0,2
w_3856,VAD-04,Vadodara,14,8.4,5,2593.0,678.0,0,15,155,0,1,Flipkart,0,0
w_3857,MUM-07,Mumbai,31,5.2,6,2758.0,297.0,3,33,178,1,1,Flipkart,0,1
w_3858,DEL-12,Delhi,40,9.9,6,3914.0,537.0,2,23,260,1,0,Meesho,0,1
w_3859,MUM-07,Mumbai,11,7.2,4,2790.0,673.0,1,33,175,0,1,Flipkart,0,1
w_3860,BLR-03,Bangalore,21,5.7,5,2436.0,698.0,2,8,97,1,0,Meesho,0,1
w_3861,BLR-03,Bangalore,67,9.1,3,2416.0,296.0,2,9,94,1,0,Meesho,0,1
w_3862,DEL-12,Delhi,63,7.0,5,3341.0,490.0,1,19,244,0,0,Amazon,0,1
w_3863,MUM-07,Mumbai,41,6.2,6,3540.0,197.0,0,35,172,1,1,Amazon,0,0
w_3864,MUM-07,Mumbai,43,8.1,5,4195.0,739.0,0,35,165,0,1,Meesho,0,0
w_3865,VAD-04,Vadodara,68,10.1,6,4091.0,295.0,2,19,140,0,1,Flipkart,0,2
w_3866,MUM-07,Mumbai,39,7.2,6,4402.0,314.0,5,29,147,0,1,Amazon,0,2
w_3867,MUM-07,Mumbai,12,6.1,3,3527.0,848.0,0,30,174,0,1,Amazon,0,0
w_3868,DEL-12,Delhi,3,3.5,4,2857.0,388.0,2,25,229,0,0,Amazon,1,2
w_3869,DEL-12,Delhi,16,5.1,6,3768.0,1070.0,0,21,230,1,0,Amazon,0,0
w_3870,VAD-04,Vadodara,2,7.0,5,2493.0,571.0,0,18,124,0,1,Flipkart,0,0
w_3871,MUM-07,Mumbai,3,5.4,5,3926.0,486.0,0,29,168,0,1,Amazon,0,0
w_3872,VAD-04,Vadodara,89,6.6,5,3850.0,849.0,1,21,122,0,1,Amazon,0,1
w_3873,VAD-04,Vadodara,33,11.9,5,4524.0,1205.0,4,21,157,1,1,Amazon,0,2
w_3874,BLR-03,Bangalore,57,10.5,5,4312.0,686.0,0,10,92,0,0,Meesho,0,0
w_3875,VAD-04,Vadodara,30,6.4,6,3969.0,756.0,0,16,162,0,1,Flipkart,0,0
w_3876,MUM-07,Mumbai,16,8.3,5,2157.0,225.0,1,31,182,1,1,Meesho,0,1
w_3877,VAD-04,Vadodara,1,5.8,6,3189.0,480.0,1,17,139,0,1,Amazon,0,1
w_3878,CHN-06,Chennai,93,11.1,4,4049.0,789.0,1,11,120,0,0,Meesho,0,1
w_3879,DEL-12,Delhi,2,8.1,5,4718.0,962.0,3,19,253,1,0,Flipkart,0,2
w_3880,MUM-07,Mumbai,28,10.1,4,4090.0,941.0,1,30,185,0,1,Amazon,0,1
w_3881,DEL-12,Delhi,3,6.4,5,2476.0,716.0,0,23,246,0,0,Amazon,0,0
w_3882,BLR-03,Bangalore,10,11.2,3,4880.0,1267.0,1,10,101,1,0,Amazon,0,0
w_3883,CHN-06,Chennai,6,7.1,3,3615.0,950.0,0,10,110,1,0,Amazon,0,0
w_3884,MUM-07,Mumbai,24,4.5,3,3955.0,749.0,1,30,177,1,1,Amazon,0,1
w_3885,CHN-06,Chennai,65,7.7,5,4023.0,346.0,1,15,119,0,0,Flipkart,0,1
w_3886,CHN-06,Chennai,30,6.6,5,3029.0,633.0,0,10,132,0,0,Amazon,0,0
w_3887,CHN-06,Chennai,32,10.0,3,2881.0,437.0,0,9,114,0,0,Flipkart,0,0
w_3888,DEL-12,Delhi,71,6.8,5,3747.0,217.0,0,24,246,0,0,Flipkart,0,1
w_3889,DEL-12,Delhi,41,9.1,6,2893.0,286.0,0,19,229,0,0,Flipkart,0,0
w_3890,MUM-07,Mumbai,60,6.6,6,3106.0,745.0,0,34,169,1,1,Meesho,0,0
w_3891,BLR-03,Bangalore,16,6.3,5,3286.0,683.0,3,10,83,1,0,Amazon,0,1
w_3892,DEL-12,Delhi,60,8.0,6,2084.0,614.0,1,25,241,0,0,Flipkart,0,1
w_3893,DEL-12,Delhi,31,9.1,6,4085.0,1147.0,0,19,255,1,0,Amazon,0,0
w_3894,MUM-07,Mumbai,4,4.9,3,4513.0,896.0,0,34,161,1,1,Amazon,0,0
w_3895,BLR-03,Bangalore,1,9.8,4,3988.0,354.0,0,6,110,0,0,Flipkart,0,0
w_3896,BLR-03,Bangalore,8,9.9,3,1948.0,261.0,1,5,116,0,0,Meesho,0,2
w_3897,VAD-04,Vadodara,14,7.4,6,3868.0,419.0,0,20,158,0,1,Flipkart,0,0
w_3898,BLR-03,Bangalore,54,7.6,3,4433.0,743.0,1,7,81,0,0,Meesho,0,2
w_3899,DEL-12,Delhi,40,2.7,6,3176.0,794.0,3,19,238,1,0,Flipkart,1,2
w_3900,BLR-03,Bangalore,93,11.6,4,3789.0,968.0,0,11,90,0,0,Flipkart,0,0
w_3901,MUM-07,Mumbai,24,7.4,6,3991.0,377.0,0,32,171,1,1,Amazon,0,1
w_3902,MUM-07,Mumbai,41,10.2,5,2873.0,538.0,2,29,168,1,1,Flipkart,0,1
w_3903,CHN-06,Chennai,9,6.8,6,2845.0,624.0,0,9,124,0,0,Meesho,0,0
w_3904,MUM-07,Mumbai,34,8.0,4,1946.0,290.0,0,29,152,1,1,Flipkart,0,0
w_3905,BLR-03,Bangalore,36,9.0,6,3082.0,852.0,0,10,116,0,0,Amazon,0,0
w_3906,DEL-12,Delhi,56,7.1,5,2820.0,394.0,2,19,245,0,0,Flipkart,0,1
w_3907,DEL-12,Delhi,23,4.9,5,3313.0,572.0,1,22,265,0,0,Amazon,0,1
w_3908,MUM-07,Mumbai,31,7.7,5,4254.0,837.0,2,33,155,1,1,Meesho,0,1
w_3909,DEL-12,Delhi,6,5.2,6,4156.0,652.0,0,19,255,1,0,Meesho,0,0
w_3910,MUM-07,Mumbai,40,6.3,6,2588.0,753.0,1,31,171,1,1,Meesho,0,1
w_3911,VAD-04,Vadodara,54,6.7,5,3262.0,783.0,0,18,148,0,1,Amazon,0,0
w_3912,MUM-07,Mumbai,27,8.2,5,3606.0,928.0,0,33,152,1,1,Amazon,0,0
w_3913,VAD-04,Vadodara,3,6.7,5,1500.0,357.0,4,20,154,1,1,Meesho,0,2
w_3914,CHN-06,Chennai,11,5.6,5,3458.0,681.0,0,9,109,0,0,Flipkart,0,0
w_3915,CHN-06,Chennai,19,8.4,6,3311.0,189.0,0,13,132,0,0,Meesho,0,0
w_3916,MUM-07,Mumbai,33,9.3,4,3313.0,799.0,1,31,178,0,1,Meesho,0,1
w_3917,BLR-03,Bangalore,11,5.2,5,3764.0,765.0,1,8,93,0,0,Meesho,0,1
w_3918,MUM-07,Mumbai,55,8.0,3,2598.0,182.0,2,32,180,0,1,Amazon,0,2
w_3919,DEL-12,Delhi,13,9.5,5,3899.0,311.0,0,24,226,1,0,Flipkart,0,0
w_3920,BLR-03,Bangalore,1,8.2,4,3650.0,622.0,0,10,89,1,0,Meesho,0,0
w_3921,CHN-06,Chennai,47,5.6,4,4699.0,1237.0,0,14,124,0,0,Amazon,0,0
w_3922,MUM-07,Mumbai,31,8.5,5,3510.0,661.0,2,33,161,0,1,Flipkart,0,1
w_3923,BLR-03,Bangalore,48,8.0,6,4631.0,1296.0,1,5,97,1,0,Amazon,0,1
w_3924,MUM-07,Mumbai,12,8.3,5,4711.0,1196.0,2,30,165,1,1,Amazon,0,1
w_3925,CHN-06,Chennai,1,8.1,5,3801.0,789.0,0,12,127,1,0,Meesho,0,0
w_3926,VAD-04,Vadodara,2,4.0,6,3431.0,440.0,1,16,141,1,1,Amazon,0,1
w_3927,DEL-12,Delhi,3,7.7,6,2952.0,777.0,1,25,232,0,0,Amazon,0,1
w_3928,DEL-12,Delhi,49,9.9,5,3736.0,802.0,0,22,242,1,0,Amazon,0,0
w_3929,DEL-12,Delhi,10,10.9,6,4943.0,930.0,0,24,242,0,0,Amazon,0,0
w_3930,VAD-04,Vadodara,104,10.0,5,3748.0,656.0,1,15,139,1,1,Flipkart,0,2
w_3931,CHN-06,Chennai,42,8.1,5,3795.0,392.0,0,9,99,1,0,Amazon,0,0
w_3932,VAD-04,Vadodara,27,9.4,5,4742.0,256.0,1,18,133,0,1,Meesho,0,1
w_3933,DEL-12,Delhi,104,9.1,5,4974.0,1140.0,3,23,256,1,0,Flipkart,0,2
w_3934,MUM-07,Mumbai,11,7.5,3,3504.0,981.0,0,35,152,0,1,Flipkart,0,0
w_3935,MUM-07,Mumbai,5,10.3,5,3846.0,369.0,1,34,154,1,1,Amazon,0,1
w_3936,DEL-12,Delhi,40,6.7,5,2820.0,800.0,3,19,235,1,0,Meesho,0,2
w_3937,MUM-07,Mumbai,9,7.8,3,3691.0,251.0,1,35,158,1,1,Amazon,0,1
w_3938,VAD-04,Vadodara,97,9.8,5,3938.0,741.0,1,21,147,1,1,Amazon,0,1
w_3939,VAD-04,Vadodara,104,6.2,6,3507.0,277.0,4,15,151,0,1,Flipkart,0,2
w_3940,MUM-07,Mumbai,78,5.3,5,3000.0,817.0,1,31,148,1,1,Amazon,0,1
w_3941,BLR-03,Bangalore,86,6.1,4,2867.0,217.0,1,11,116,0,0,Flipkart,0,1
w_3942,CHN-06,Chennai,28,8.9,5,4260.0,480.0,0,9,108,0,0,Flipkart,0,0
w_3943,VAD-04,Vadodara,35,12.0,6,3858.0,970.0,2,17,145,0,1,Flipkart,0,1
w_3944,MUM-07,Mumbai,2,10.4,6,3568.0,793.0,1,29,166,0,1,Amazon,0,1
w_3945,VAD-04,Vadodara,43,9.6,5,2441.0,359.0,0,15,124,0,1,Flipkart,0,0
w_3946,VAD-04,Vadodara,6,11.1,6,3472.0,900.0,1,21,158,0,1,Flipkart,0,1
w_3947,DEL-12,Delhi,55,8.6,6,3230.0,675.0,2,23,226,0,0,Flipkart,0,1
w_3948,DEL-12,Delhi,97,6.8,4,2389.0,275.0,1,23,236,0,0,Amazon,0,0
w_3949,VAD-04,Vadodara,7,7.9,5,4304.0,1012.0,0,20,142,0,1,Amazon,0,0
w_3950,MUM-07,Mumbai,2,7.5,5,4104.0,547.0,1,29,149,1,1,Amazon,0,1
w_3951,VAD-04,Vadodara,19,6.1,5,3654.0,928.0,1,20,128,1,1,Amazon,0,1
w_3952,BLR-03,Bangalore,47,7.6,4,2293.0,563.0,0,10,81,1,0,Flipkart,0,0
w_3953,CHN-06,Chennai,44,4.9,5,4221.0,537.0,3,14,138,0,0,Flipkart,0,1
w_3954,VAD-04,Vadodara,35,7.4,5,3668.0,278.0,1,20,157,1,1,Amazon,0,1
w_3955,MUM-07,Mumbai,51,7.8,4,3628.0,926.0,1,32,166,0,1,Amazon,0,1
w_3956,CHN-06,Chennai,5,7.7,6,3652.0,515.0,1,15,126,1,0,Amazon,0,1
w_3957,CHN-06,Chennai,31,11.4,5,2905.0,382.0,1,15,106,1,0,Amazon,0,1
w_3958,MUM-07,Mumbai,27,8.4,6,3523.0,192.0,0,32,170,0,1,Amazon,0,0
w_3959,VAD-04,Vadodara,4,11.5,5,4394.0,1017.0,0,15,133,1,1,Flipkart,0,0
w_3960,VAD-04,Vadodara,16,5.3,3,2284.0,271.0,0,18,122,0,1,Amazon,0,0
w_3961,DEL-12,Delhi,57,9.8,5,4298.0,683.0,3,19,232,0,0,Amazon,0,1
w_3962,MUM-07,Mumbai,104,8.4,6,3814.0,1049.0,2,33,177,1,1,Flipkart,0,1
w_3963,VAD-04,Vadodara,32,7.8,6,3985.0,324.0,2,21,125,1,1,Amazon,0,2
w_3964,DEL-12,Delhi,76,5.3,3,3366.0,200.0,2,20,238,1,0,Flipkart,0,1
w_3965,VAD-04,Vadodara,4,8.7,6,3379.0,642.0,3,17,150,1,1,Amazon,0,2
w_3966,BLR-03,Bangalore,104,12.0,5,2459.0,553.0,0,11,91,0,0,Flipkart,0,0
w_3967,MUM-07,Mumbai,1,8.9,6,3226.0,587.0,5,32,153,0,1,Amazon,0,2
w_3968,VAD-04,Vadodara,22,7.9,5,3755.0,507.0,1,18,130,0,1,Amazon,0,1
w_3969,DEL-12,Delhi,10,8.3,5,4697.0,659.0,0,23,250,0,0,Flipkart,0,0
w_3970,MUM-07,Mumbai,50,9.2,6,3709.0,324.0,1,32,161,0,1,Flipkart,0,1
w_3971,CHN-06,Chennai,7,11.1,3,2422.0,310.0,0,9,138,1,0,Amazon,0,0
w_3972,DEL-12,Delhi,1,7.3,4,3468.0,831.0,0,19,228,1,0,Amazon,0,0
w_3973,MUM-07,Mumbai,16,8.4,5,3033.0,530.0,5,30,147,1,1,Flipkart,0,2
w_3974,BLR-03,Bangalore,1,8.0,5,3449.0,941.0,0,6,106,0,0,Flipkart,0,0
w_3975,MUM-07,Mumbai,10,7.1,5,3583.0,330.0,1,35,169,1,1,Amazon,0,1
w_3976,CHN-06,Chennai,30,8.4,5,5085.0,817.0,0,10,118,0,0,Flipkart,0,1
w_3977,MUM-07,Mumbai,10,11.1,5,3806.0,858.0,3,29,156,1,1,Flipkart,0,1
w_3978,DEL-12,Delhi,8,6.7,6,3798.0,448.0,1,24,225,0,0,Meesho,0,1
w_3979,VAD-04,Vadodara,5,8.7,5,3873.0,452.0,0,20,122,0,1,Flipkart,0,0
w_3980,MUM-07,Mumbai,4,8.8,6,3027.0,231.0,0,30,151,1,1,Meesho,0,0
w_3981,BLR-03,Bangalore,22,8.0,5,4715.0,1288.0,1,6,87,1,0,Meesho,0,1
w_3982,BLR-03,Bangalore,34,8.9,3,3809.0,355.0,1,5,92,0,0,Meesho,0,1
w_3983,MUM-07,Mumbai,18,8.8,4,3310.0,968.0,3,33,184,0,1,Amazon,0,2
w_3984,MUM-07,Mumbai,3,6.2,3,3983.0,646.0,1,35,155,1,1,Amazon,0,1
w_3985,BLR-03,Bangalore,31,7.9,6,4624.0,1366.0,0,8,100,1,0,Flipkart,0,0
w_3986,CHN-06,Chennai,24,8.0,6,3777.0,227.0,3,15,110,1,0,Amazon,0,2
w_3987,VAD-04,Vadodara,14,5.9,4,3510.0,673.0,0,17,148,1,1,Flipkart,0,0
w_3988,DEL-12,Delhi,12,8.1,5,3543.0,789.0,3,24,265,0,0,Amazon,0,1
w_3989,MUM-07,Mumbai,6,7.9,5,4097.0,734.0,1,34,161,0,1,Amazon,0,2
w_3990,CHN-06,Chennai,4,12.0,3,3881.0,747.0,0,9,110,1,0,Amazon,0,0
w_3991,VAD-04,Vadodara,12,6.4,4,3697.0,682.0,1,21,133,1,1,Amazon,0,1
w_3992,MUM-07,Mumbai,1,10.0,5,3370.0,294.0,2,29,173,1,1,Amazon,0,1
w_3993,BLR-03,Bangalore,17,8.9,4,3748.0,686.0,2,7,98,1,0,Flipkart,0,1
w_3994,VAD-04,Vadodara,27,10.1,3,2384.0,442.0,0,21,141,0,1,Amazon,0,1
w_3995,DEL-12,Delhi,85,6.4,6,4521.0,628.0,1,21,244,0,0,Meesho,0,1
w_3996,MUM-07,Mumbai,29,4.2,5,3571.0,721.0,0,30,175,1,1,Amazon,0,0
w_3997,MUM-07,Mumbai,29,7.8,5,2659.0,407.0,1,35,152,0,1,Meesho,0,1
w_3998,MUM-07,Mumbai,14,9.5,5,3261.0,779.0,0,31,168,0,1,Flipkart,0,0
w_3999,DEL-12,Delhi,4,7.4,6,4141.0,247.0,0,22,235,1,0,Flipkart,0,0
w_4000,VAD-04,Vadodara,17,7.7,3,4744.0,249.0,0,18,160,1,1,Meesho,0,0
w_4001,DEL-12,Delhi,27,12.0,5,3923.0,710.0,1,24,257,1,0,Amazon,0,1
w_4002,BLR-03,Bangalore,38,6.5,4,4035.0,1200.0,0,8,92,1,0,Flipkart,0,0
w_4003,BLR-03,Bangalore,52,9.9,5,3214.0,519.0,0,11,81,0,0,Flipkart,0,1
w_4004,VAD-04,Vadodara,8,6.0,5,5051.0,268.0,3,18,122,0,1,Flipkart,0,2
w_4005,VAD-04,Vadodara,8,10.3,5,3369.0,436.0,0,18,153,0,1,Amazon,0,0
w_4006,MUM-07,Mumbai,24,7.9,3,3568.0,595.0,0,30,155,0,1,Amazon,0,0
w_4007,MUM-07,Mumbai,25,9.0,6,3583.0,986.0,5,34,174,1,1,Flipkart,0,2
w_4008,MUM-07,Mumbai,7,6.7,5,4802.0,386.0,3,29,181,0,1,Meesho,0,2
w_4009,DEL-12,Delhi,26,8.2,4,3800.0,1068.0,0,24,243,1,0,Flipkart,0,0
w_4010,VAD-04,Vadodara,12,8.3,6,4189.0,1194.0,2,20,157,1,1,Amazon,0,1
w_4011,VAD-04,Vadodara,30,5.2,6,3091.0,650.0,1,20,155,1,1,Flipkart,0,1
w_4012,MUM-07,Mumbai,10,7.0,4,3871.0,411.0,0,31,151,0,1,Flipkart,0,0
w_4013,DEL-12,Delhi,26,8.5,5,3109.0,573.0,1,19,244,0,0,Flipkart,0,1
w_4014,VAD-04,Vadodara,43,6.5,5,3058.0,777.0,1,17,133,1,1,Flipkart,0,1
w_4015,DEL-12,Delhi,104,8.4,4,4041.0,564.0,0,20,256,1,0,Flipkart,0,0
w_4016,MUM-07,Mumbai,72,7.6,6,3277.0,906.0,2,30,146,1,1,Flipkart,0,1
w_4017,CHN-06,Chennai,21,9.2,4,3004.0,215.0,1,13,119,0,0,Flipkart,0,0
w_4018,CHN-06,Chennai,20,7.7,5,4506.0,571.0,0,13,138,0,0,Flipkart,0,0
w_4019,MUM-07,Mumbai,17,12.0,5,2872.0,857.0,0,30,184,0,1,Amazon,0,0
w_4020,MUM-07,Mumbai,1,4.1,5,5046.0,989.0,1,30,168,1,1,Flipkart,0,1
w_4021,MUM-07,Mumbai,5,6.4,6,4351.0,860.0,0,31,175,0,1,Flipkart,0,0
w_4022,MUM-07,Mumbai,1,9.4,5,4885.0,537.0,0,30,148,0,1,Flipkart,0,0
w_4023,DEL-12,Delhi,35,8.4,4,2953.0,781.0,0,25,248,1,0,Flipkart,0,0
w_4024,BLR-03,Bangalore,15,8.9,6,4061.0,639.0,0,5,94,0,0,Flipkart,0,0
w_4025,DEL-12,Delhi,1,2.0,3,3679.0,914.0,1,21,264,0,0,Amazon,1,1
w_4026,BLR-03,Bangalore,35,7.6,4,4250.0,1074.0,0,6,96,0,0,Flipkart,0,0
w_4027,MUM-07,Mumbai,31,8.0,3,3062.0,287.0,0,31,184,0,1,Amazon,0,0
w_4028,VAD-04,Vadodara,38,9.2,5,4380.0,768.0,0,17,159,1,1,Flipkart,0,0
w_4029,BLR-03,Bangalore,27,8.7,5,4002.0,584.0,0,8,111,1,0,Amazon,0,0
w_4030,MUM-07,Mumbai,5,8.0,5,3376.0,299.0,1,33,177,0,1,Flipkart,0,1
w_4031,DEL-12,Delhi,1,7.8,5,2293.0,185.0,0,21,230,0,0,Flipkart,0,0
w_4032,MUM-07,Mumbai,50,5.5,6,4308.0,265.0,2,34,180,0,1,Amazon,0,1
w_4033,VAD-04,Vadodara,7,8.7,5,3398.0,766.0,1,21,134,0,1,Flipkart,0,1
w_4034,CHN-06,Chennai,23,7.8,5,2853.0,701.0,0,15,106,0,0,Amazon,0,0
w_4035,VAD-04,Vadodara,19,7.1,3,3136.0,526.0,0,17,156,0,1,Meesho,0,0
w_4036,CHN-06,Chennai,76,8.0,5,4012.0,766.0,1,14,131,1,0,Amazon,0,1
w_4037,CHN-06,Chennai,24,7.3,5,3382.0,391.0,0,15,113,1,0,Meesho,0,0
w_4038,BLR-03,Bangalore,26,5.1,5,3625.0,829.0,0,8,95,1,0,Flipkart,0,0
w_4039,DEL-12,Delhi,11,9.3,5,3725.0,730.0,1,20,242,0,0,Flipkart,0,1
w_4040,DEL-12,Delhi,95,11.7,4,2713.0,734.0,1,21,262,1,0,Flipkart,0,1
w_4041,CHN-06,Chennai,28,8.6,5,3971.0,939.0,0,12,129,0,0,Flipkart,0,0
w_4042,MUM-07,Mumbai,1,8.6,6,4012.0,220.0,3,29,151,0,1,Flipkart,0,2
w_4043,DEL-12,Delhi,24,11.0,5,5196.0,1312.0,1,22,247,0,0,Amazon,0,1
w_4044,DEL-12,Delhi,13,11.8,5,4033.0,229.0,1,23,247,0,0,Amazon,0,1
w_4045,MUM-07,Mumbai,1,7.6,5,3778.0,958.0,2,33,162,1,1,Meesho,0,1
w_4046,MUM-07,Mumbai,16,6.6,5,2186.0,649.0,1,30,151,0,1,Amazon,0,1
w_4047,MUM-07,Mumbai,44,8.9,5,4038.0,687.0,3,34,184,1,1,Amazon,0,1
w_4048,DEL-12,Delhi,21,8.3,4,4982.0,532.0,0,20,248,1,0,Flipkart,0,0
w_4049,CHN-06,Chennai,30,9.9,5,3073.0,161.0,0,15,111,0,0,Flipkart,0,0
w_4050,MUM-07,Mumbai,30,8.0,3,2314.0,203.0,1,34,149,1,1,Amazon,0,2
w_4051,CHN-06,Chennai,33,8.2,3,2936.0,517.0,1,14,119,0,0,Amazon,0,1
w_4052,DEL-12,Delhi,14,6.1,5,4106.0,1033.0,1,24,246,0,0,Flipkart,0,1
w_4053,BLR-03,Bangalore,13,10.0,4,3188.0,854.0,0,10,87,0,0,Amazon,0,0
w_4054,DEL-12,Delhi,1,6.7,6,2900.0,641.0,0,23,250,0,0,Meesho,0,0
w_4055,BLR-03,Bangalore,5,5.6,4,3734.0,268.0,1,11,92,1,0,Amazon,0,1
w_4056,VAD-04,Vadodara,90,2.7,5,3680.0,1096.0,0,19,159,1,1,Meesho,1,0
w_4057,BLR-03,Bangalore,55,7.8,6,4615.0,1093.0,1,7,118,0,0,Meesho,0,1
w_4058,VAD-04,Vadodara,9,6.6,3,3160.0,495.0,0,21,122,0,1,Amazon,0,0
w_4059,CHN-06,Chennai,15,7.5,4,3587.0,909.0,0,13,111,1,0,Amazon,0,0
w_4060,CHN-06,Chennai,84,7.0,5,1831.0,361.0,1,10,133,0,0,Amazon,0,1
w_4061,MUM-07,Mumbai,8,7.3,6,3073.0,617.0,1,33,175,1,1,Amazon,0,1
w_4062,MUM-07,Mumbai,22,6.4,3,3734.0,1093.0,0,35,172,1,1,Amazon,0,0
w_4063,BLR-03,Bangalore,1,6.5,6,3292.0,824.0,0,11,111,1,0,Meesho,0,0
w_4064,MUM-07,Mumbai,29,6.1,4,1718.0,198.0,1,30,179,1,1,Flipkart,0,1
w_4065,CHN-06,Chennai,79,7.6,5,3995.0,375.0,1,9,136,1,0,Amazon,0,1
w_4066,VAD-04,Vadodara,64,5.7,5,3920.0,365.0,1,21,144,1,1,Flipkart,0,1
w_4067,VAD-04,Vadodara,20,10.5,6,2770.0,453.0,0,19,140,0,1,Amazon,0,0
w_4068,CHN-06,Chennai,31,8.0,6,4063.0,598.0,0,10,115,0,0,Flipkart,0,0
w_4069,DEL-12,Delhi,25,4.9,5,2476.0,404.0,3,24,239,0,0,Flipkart,0,2
w_4070,BLR-03,Bangalore,2,8.4,5,2918.0,192.0,1,11,78,1,0,Meesho,0,1
w_4071,MUM-07,Mumbai,5,6.2,3,4617.0,464.0,1,32,169,1,1,Amazon,0,1
w_4072,DEL-12,Delhi,99,10.1,3,4540.0,1132.0,1,24,250,0,0,Amazon,0,1
w_4073,DEL-12,Delhi,8,6.8,4,4047.0,969.0,2,21,259,0,0,Amazon,0,1
w_4074,DEL-12,Delhi,14,10.8,5,3009.0,446.0,1,25,239,1,0,Meesho,0,2
w_4075,DEL-12,Delhi,21,10.0,6,3860.0,570.0,1,20,228,0,0,Flipkart,0,1
w_4076,DEL-12,Delhi,104,12.0,5,3903.0,1058.0,0,24,239,0,0,Amazon,0,0
w_4077,MUM-07,Mumbai,35,8.2,5,2107.0,201.0,2,33,182,1,1,Flipkart,0,1
w_4078,MUM-07,Mumbai,29,9.4,5,2656.0,370.0,4,33,183,1,1,Flipkart,0,2
w_4079,BLR-03,Bangalore,22,8.0,4,4367.0,1052.0,0,11,78,0,0,Meesho,0,0
w_4080,MUM-07,Mumbai,36,8.2,5,1500.0,290.0,1,29,166,1,1,Meesho,0,1
